,AB,EX_CODE,PAIR,PRICE,TIMESTAMP,TRADE_SIZE
0,B,BITF,BCHUSD,717.0,1533304271479,1.78217691
1,B,BITF,BCHUSD,717.0,1533304271479,0.02042641
2,B,BITF,BCHUSD,717.0,1533304271491,2.7
3,B,BITF,BCHUSD,717.0,1533304271491,3.5
4,B,BITF,BCHUSD,717.0,1533304271491,1.99739668
5,B,GDAX,BCHUSD,715.79,1533304307347,0.3753
6,B,BITS,BCHUSD,715.87,1533304311527,0.03
7,B,BITF,BCHUSD,717.29,1533304317277,1.0
8,B,GDAX,BCHUSD,715.82,1533304328239,0.03354343
9,B,BITS,BCHUSD,716.05,1533304344201,0.02537342
10,B,GDAX,BCHUSD,715.82,1533304355303,2.0
11,B,GDAX,BCHUSD,716.39,1533304362684,0.0684
12,B,BITF,BCHUSD,717.42,1533304396709,0.13
13,B,GDAX,BCHUSD,716.55,1533304411484,0.02
14,B,GDAX,BCHUSD,716.55,1533304411498,0.0144
15,B,BITF,BCHUSD,717.42,1533304411699,0.125
16,B,BITF,BCHUSD,717.42,1533304411747,0.375
17,B,BITF,BCHUSD,717.42,1533304411786,0.125
18,B,BITF,BCHUSD,717.42,1533304411829,0.125
19,B,BITF,BCHUSD,717.42,1533304411829,0.125
20,B,BITF,BCHUSD,717.42,1533304411829,0.125
21,B,BITS,BCHUSD,715.85,1533304428702,0.01
22,B,GDAX,BCHUSD,716.87,1533304432028,0.1647
23,B,GDAX,BCHUSD,717.29,1533304481498,0.22146484
24,B,BITF,BCHUSD,717.42,1533304483075,0.071
25,B,BITF,BCHUSD,717.45,1533304504839,0.02
26,B,BITF,BCHUSD,717.45,1533304504855,0.04056179
27,B,BITF,BCHUSD,717.45,1533304504855,0.12162889
28,B,BITF,BCHUSD,717.46,1533304506746,0.02
29,B,BITF,BCHUSD,717.46,1533304506746,0.006999999999999999
30,B,BITF,BCHUSD,717.46,1533304507292,0.02
31,B,BITF,BCHUSD,719.38,1533304532400,0.29992501
32,B,BITF,BCHUSD,719.41,1533304534271,0.06175701
33,B,BITF,BCHUSD,719.44,1533304540704,0.29992501
34,B,BITF,BCHUSD,719.44,1533304541244,1.09545
35,B,BITF,BCHUSD,719.44,1533304543273,0.14400000000000002
36,B,BITF,BCHUSD,719.45,1533304544923,0.02222136
37,B,BITF,BCHUSD,719.44,1533304544923,0.23717454
38,B,BITS,BCHUSD,717.5,1533304552630,0.01891403
39,B,BITF,BCHUSD,719.46,1533304553343,0.02
40,B,BITF,BCHUSD,719.44,1533304553358,0.0912421
41,B,BITF,BCHUSD,719.46,1533304554419,0.02
42,B,BITF,BCHUSD,719.46,1533304554419,0.98
43,B,BITF,BCHUSD,719.46,1533304554478,0.43476008
44,B,BITS,BCHUSD,717.99,1533304578203,0.02297899
45,B,BITS,BCHUSD,717.99,1533304579540,0.00905229
46,B,BITS,BCHUSD,717.99,1533304581209,0.01044308
47,B,BITF,BCHUSD,719.34,1533304592113,0.43476008
48,B,BITF,BCHUSD,719.34,1533304592125,0.02
49,B,BITF,BCHUSD,719.25,1533304592125,1.3584
50,B,BITF,BCHUSD,719.1,1533304593971,1.4
51,B,BITS,BCHUSD,717.49,1533304603808,0.01621515
52,B,GDAX,BCHUSD,719.28,1533304603977,0.0163
53,B,BITF,BCHUSD,718.81,1533304605435,0.02
54,B,BITF,BCHUSD,718.8,1533304605435,0.001
55,B,BITF,BCHUSD,718.83,1533304612113,0.02
56,B,BITF,BCHUSD,718.87,1533304624549,0.02
57,B,BITF,BCHUSD,718.87,1533304624551,0.018269999999999998
58,B,BITF,BCHUSD,718.87,1533304629960,2.0
59,B,BITF,BCHUSD,718.87,1533304629960,1.0
60,B,BITF,BCHUSD,718.87,1533304629960,0.02
61,B,BITF,BCHUSD,718.87,1533304629960,0.02399914
62,B,BITF,BCHUSD,718.87,1533304630031,5.0
63,B,BITF,BCHUSD,718.87,1533304630031,1.95600086
64,B,GDAX,BCHUSD,719.5,1533304686910,0.25
65,B,BITF,BCHUSD,719.24,1533304694553,0.05476008
66,B,BITF,BCHUSD,719.5,1533304710244,0.021
67,B,BITF,BCHUSD,719.87,1533304718663,0.02230689
68,B,BITF,BCHUSD,719.87,1533304718672,0.38542646
69,B,BITF,BCHUSD,719.87,1533304718672,1.88446665
70,B,BITS,BCHUSD,718.24,1533304720013,0.01658221
71,B,GDAX,BCHUSD,719.99,1533304721789,0.9908
72,B,BITF,BCHUSD,719.97,1533304723517,1.7874
73,B,BITF,BCHUSD,719.97,1533304723919,0.5422
74,B,BITF,BCHUSD,719.98,1533304732651,0.02
75,B,BITF,BCHUSD,719.98,1533304732672,1.7254
76,B,GDAX,BCHUSD,720.38,1533304736586,0.58697756
77,B,GDAX,BCHUSD,720.38,1533304736586,0.14992244
78,B,BITF,BCHUSD,719.98,1533304736755,0.05476008
79,B,BITF,BCHUSD,719.98,1533304736755,0.02
80,B,BITF,BCHUSD,719.96,1533304736755,0.25
81,B,BITF,BCHUSD,719.96,1533304736755,0.6752
82,B,BITF,BCHUSD,719.97,1533304737722,0.02
83,B,BITF,BCHUSD,719.9,1533304738484,1.4
84,B,BITF,BCHUSD,719.81,1533304738847,0.045
85,B,BITF,BCHUSD,719.82,1533304748541,0.05476008
86,B,BITF,BCHUSD,719.77,1533304748541,0.12668083
87,B,BITF,BCHUSD,719.73,1533304748548,1.26156
88,B,BITF,BCHUSD,719.5,1533304759783,3.5
89,B,BITF,BCHUSD,719.5,1533304759783,0.5
90,B,BITF,BCHUSD,719.48,1533304759783,2.0
91,B,BITF,BCHUSD,719.2,1533304759783,0.8117800000000001
92,B,BITF,BCHUSD,719.14,1533304759783,1.74521909
93,B,BITS,BCHUSD,718.43,1533304777742,0.01438242
94,B,GDAX,BCHUSD,720.6,1533304786717,0.263944
95,B,GDAX,BCHUSD,720.6,1533304787280,0.13366199999999998
96,B,BITF,BCHUSD,719.9,1533304788921,0.2
97,B,BITF,BCHUSD,719.89,1533304788921,0.05476008
98,B,BITF,BCHUSD,719.89,1533304788921,2.313
99,B,BITF,BCHUSD,719.87,1533304788921,2.7
100,B,BITF,BCHUSD,719.86,1533304788948,2.0
101,B,BITF,BCHUSD,719.84,1533304788948,0.9
102,B,BITF,BCHUSD,719.83,1533304788948,2.0
103,B,BITF,BCHUSD,719.83,1533304788959,2.7
104,B,BITF,BCHUSD,719.81,1533304788959,0.64999992
105,B,BITF,BCHUSD,719.98,1533304803680,0.06632738
106,B,BITF,BCHUSD,719.98,1533304803734,0.13463984
107,B,BITF,BCHUSD,720.98,1533304827325,0.04763795
108,B,BITF,BCHUSD,720.97,1533304827325,0.02236205
109,B,GDAX,BCHUSD,721.69,1533304865613,0.1
110,B,GDAX,BCHUSD,721.69,1533304880498,1.86999603
111,B,GDAX,BCHUSD,721.69,1533304884958,1.706
112,B,GDAX,BCHUSD,721.69,1533304892746,0.976
113,B,GDAX,BCHUSD,721.69,1533304893456,2.294
114,B,GDAX,BCHUSD,721.69,1533304893459,1.436
115,B,BITF,BCHUSD,720.99,1533304894625,0.023
116,B,GDAX,BCHUSD,721.69,1533304896596,0.757
117,B,GDAX,BCHUSD,721.69,1533304896601,2.66100397
118,B,GDAX,BCHUSD,721.69,1533304896601,1.02099603
119,B,GDAX,BCHUSD,721.69,1533304896606,0.47900397
120,B,GDAX,BCHUSD,721.69,1533304896608,0.16
121,B,GDAX,BCHUSD,721.69,1533304896609,1.14599603
122,B,GDAX,BCHUSD,721.69,1533304897635,0.11972830000000001
123,B,GDAX,BCHUSD,721.69,1533304897658,0.05570398
124,B,GDAX,BCHUSD,721.69,1533304898078,0.0183407
125,B,GDAX,BCHUSD,721.69,1533304899025,0.18966605
126,B,GDAX,BCHUSD,721.69,1533304899131,0.08200348
127,B,BITS,BCHUSD,720.3,1533304899428,0.01414235
128,B,GDAX,BCHUSD,721.69,1533304900108,0.12616358
129,B,GDAX,BCHUSD,721.69,1533304900578,2.812
130,B,BITF,BCHUSD,720.99,1533304900638,0.00075915
131,B,BITF,BCHUSD,720.99,1533304900638,0.11041218
132,B,GDAX,BCHUSD,721.69,1533304901061,0.05304921
133,B,GDAX,BCHUSD,721.69,1533304901462,1.26542326
134,B,GDAX,BCHUSD,721.69,1533304901549,0.08407214
135,B,BITF,BCHUSD,720.83,1533304903895,0.10550129
136,B,GDAX,BCHUSD,721.69,1533304910527,1.3939685
137,B,BITS,BCHUSD,720.32,1533304911514,0.2907
138,B,BITS,BCHUSD,720.3,1533304911593,0.0193
139,B,GDAX,BCHUSD,721.69,1533304911928,0.14615185
140,B,GDAX,BCHUSD,721.69,1533304915640,0.387
141,B,GDAX,BCHUSD,721.69,1533304915644,2.214
142,B,GDAX,BCHUSD,721.69,1533304916371,2.215
143,B,BITF,BCHUSD,720.83,1533304916381,0.11116515
144,B,GDAX,BCHUSD,721.69,1533304916406,1.5230000000000001
145,B,GDAX,BCHUSD,721.69,1533304918393,0.03810449
146,B,GDAX,BCHUSD,721.69,1533304925151,2.05272664
147,B,GDAX,BCHUSD,721.69,1533304939249,0.10412943
148,B,BITF,BCHUSD,720.79,1533304940663,0.1
149,B,BITS,BCHUSD,720.34,1533304949797,0.01716511
150,B,GDAX,BCHUSD,721.69,1533304967841,9.98780508
151,B,GDAX,BCHUSD,721.69,1533304967841,0.69281824
152,B,GDAX,BCHUSD,721.69,1533304967841,1.0
153,B,GDAX,BCHUSD,721.48,1533304967841,0.018574
154,B,GDAX,BCHUSD,721.0,1533304967841,1.11480268
155,B,BITF,BCHUSD,720.9,1533304968067,2.77297
156,B,BITF,BCHUSD,720.9,1533304970428,0.11113736
157,B,BITF,BCHUSD,720.9,1533304974303,0.11115125
158,B,BITF,BCHUSD,720.9,1533304980459,5.0
159,B,BITF,BCHUSD,720.9,1533304980617,0.096
160,B,BITF,BCHUSD,720.9,1533304980936,3.16
161,B,BITF,BCHUSD,720.9,1533304984023,0.00077139
162,B,BITF,BCHUSD,720.9,1533304984023,0.02322861
163,B,BITF,BCHUSD,720.9,1533304985128,6.933e-05
164,B,BITF,BCHUSD,720.9,1533304985128,0.02329794
165,B,BITF,BCHUSD,720.9,1533304989052,0.023
166,B,BITF,BCHUSD,720.9,1533304998574,0.00029794
167,B,BITF,BCHUSD,720.5,1533304998574,0.09970206
168,B,BITF,BCHUSD,720.5,1533304999157,0.25
169,B,BITF,BCHUSD,720.51,1533305005089,0.02
170,B,BITF,BCHUSD,720.5,1533305005089,0.08
171,B,BITS,BCHUSD,720.36,1533305015164,0.0671
172,B,BITF,BCHUSD,721.49,1533305055441,0.02
173,B,BITF,BCHUSD,721.49,1533305055441,2.0
174,B,BITF,BCHUSD,721.49,1533305055441,3.5
175,B,BITF,BCHUSD,721.49,1533305055441,0.5
176,B,BITF,BCHUSD,721.48,1533305055441,2.0
177,B,BITF,BCHUSD,721.48,1533305055441,2.68610433
178,B,GDAX,BCHUSD,721.95,1533305066756,0.01485694
179,B,BITS,BCHUSD,720.82,1533305070145,0.01087916
180,B,GDAX,BCHUSD,721.95,1533305072994,0.013850799999999998
181,B,GDAX,BCHUSD,721.95,1533305183345,0.01385118
182,B,GDAX,BCHUSD,721.95,1533305183345,0.03317342
183,B,GDAX,BCHUSD,721.95,1533305183345,1.08349816
184,B,BITF,BCHUSD,721.32,1533305200612,0.022599
185,B,BITF,BCHUSD,721.31,1533305200634,0.0127484
186,B,BITF,BCHUSD,721.31,1533305201011,0.09465645
187,B,BITF,BCHUSD,721.31,1533305201576,0.09949684
188,B,BITF,BCHUSD,721.31,1533305201576,0.19556563
189,B,BITF,BCHUSD,721.3,1533305207714,2.5928
190,B,GDAX,BCHUSD,721.95,1533305207841,0.07507695
191,B,BITF,BCHUSD,721.32,1533305212036,0.022599
192,B,BITF,BCHUSD,721.3,1533305212036,2.250801
193,B,BITF,BCHUSD,721.3,1533305217835,2.0733
194,B,BITF,BCHUSD,721.34,1533305228058,0.06899
195,B,BITF,BCHUSD,721.34,1533305229807,0.081
196,B,GDAX,BCHUSD,721.95,1533305231637,0.84789903
197,B,BITF,BCHUSD,721.34,1533305236128,0.15
198,B,BITF,BCHUSD,721.34,1533305282635,1.10001
199,B,BITF,BCHUSD,721.3,1533305282635,0.89999
200,B,BITF,BCHUSD,721.3,1533305286448,2.0
201,B,BITF,BCHUSD,721.3,1533305310483,25.26901
202,B,BITF,BCHUSD,721.3,1533305310483,1.8
203,B,BITF,BCHUSD,721.17,1533305310483,2.81379336
204,B,BITF,BCHUSD,721.52,1533305342072,0.098
205,B,BITF,BCHUSD,721.52,1533305344576,0.547786
206,B,BITF,BCHUSD,721.52,1533305408347,0.12488061
207,B,BITF,BCHUSD,721.52,1533305408642,0.09446474
208,B,BITF,BCHUSD,721.52,1533305408744,0.1840729
209,B,GDAX,BCHUSD,721.95,1533305411886,0.15210097
210,B,GDAX,BCHUSD,721.95,1533305411888,0.70209903
211,B,BITF,BCHUSD,721.52,1533305418269,4.95079575
212,B,BITF,BCHUSD,721.52,1533305418269,3.3445
213,B,BITF,BCHUSD,721.52,1533305418269,1.20470425
214,B,BITS,BCHUSD,721.54,1533305431471,0.01440591
215,B,GDAX,BCHUSD,723.21,1533305446192,2.25190445
216,B,GDAX,BCHUSD,723.21,1533305446202,0.73323865
217,B,GDAX,BCHUSD,723.21,1533305446203,0.25215871
218,B,GDAX,BCHUSD,723.21,1533305471744,0.02
219,B,GDAX,BCHUSD,723.21,1533305471844,0.02
220,B,BITF,BCHUSD,721.99,1533305490204,1.7
221,B,BITF,BCHUSD,721.99,1533305490204,3.3
222,B,GDAX,BCHUSD,723.21,1533305520766,0.01
223,B,GDAX,BCHUSD,723.21,1533305520768,0.00353541
224,B,BITS,BCHUSD,722.28,1533305618490,0.01606859
225,B,BITF,BCHUSD,722.43,1533305648505,0.9217559999999999
226,B,BITS,BCHUSD,723.02,1533305690442,0.01060218
227,B,BITF,BCHUSD,722.61,1533305701085,0.17351727
228,B,BITF,BCHUSD,722.61,1533305701461,0.13668076
229,B,BITF,BCHUSD,722.61,1533305701461,0.2724452
230,B,BITF,BCHUSD,723.43,1533305721746,0.02
231,B,BITF,BCHUSD,723.43,1533305722197,0.02
232,B,BITF,BCHUSD,723.43,1533305722651,0.02
233,B,BITF,BCHUSD,723.39,1533305731808,0.44733849
234,B,BITF,BCHUSD,723.39,1533305731808,0.02906259
235,B,BITF,BCHUSD,723.39,1533305731808,0.52359892
236,B,GDAX,BCHUSD,724.32,1533305775686,0.81013792
237,B,GDAX,BCHUSD,724.15,1533305792737,0.0255
238,B,GDAX,BCHUSD,724.31,1533305816789,0.2409
239,B,BITF,BCHUSD,723.58,1533305824458,0.02214702
240,B,BITF,BCHUSD,723.58,1533305824458,0.00135297
241,B,BITF,BCHUSD,723.59,1533305833543,0.02214702
242,B,BITF,BCHUSD,723.58,1533305836905,0.02214702
243,B,BITF,BCHUSD,723.58,1533305839261,0.02214702
244,B,BITF,BCHUSD,723.58,1533305842400,0.05279993
245,B,BITF,BCHUSD,723.58,1533305844974,2.0
246,B,BITF,BCHUSD,723.58,1533305846362,0.1
247,B,BITF,BCHUSD,723.58,1533305847380,0.09709398
248,B,BITF,BCHUSD,723.58,1533305849674,0.057
249,B,BITF,BCHUSD,723.58,1533305855867,0.1
250,B,BITF,BCHUSD,723.58,1533305857010,0.09709398
251,B,GDAX,BCHUSD,724.31,1533305860346,0.7591
252,B,GDAX,BCHUSD,724.31,1533305860347,0.80922228
253,B,GDAX,BCHUSD,725.25,1533305932528,0.04761433
254,B,GDAX,BCHUSD,725.25,1533305932529,0.1
255,B,GDAX,BCHUSD,724.93,1533305932529,0.07238567
256,B,BITS,BCHUSD,723.46,1533305962771,0.01256997
257,B,GDAX,BCHUSD,725.18,1533305966603,0.04601308
258,B,BITF,BCHUSD,723.99,1533305967981,1.92063433
259,B,BITF,BCHUSD,723.99,1533305967992,1.3
260,B,BITF,BCHUSD,723.99,1533305967992,3.677
261,B,BITF,BCHUSD,723.99,1533305967992,0.02370408
262,B,BITF,BCHUSD,723.99,1533305967992,2.0
263,B,BITF,BCHUSD,723.99,1533305968022,2.0
264,B,BITF,BCHUSD,723.9,1533305968022,29.07866159
265,B,GDAX,BCHUSD,725.18,1533305968037,0.95398692
266,B,GDAX,BCHUSD,725.18,1533305968039,0.96664741
267,B,GDAX,BCHUSD,725.18,1533305981165,0.2
268,B,GDAX,BCHUSD,725.38,1533305990248,0.02
269,B,GDAX,BCHUSD,725.38,1533305990284,0.02
270,B,GDAX,BCHUSD,725.18,1533305993572,0.39211323
271,B,BITF,BCHUSD,723.99,1533306002799,0.02370408
272,B,BITF,BCHUSD,723.99,1533306002799,0.15434193
273,B,BITF,BCHUSD,723.99,1533306003223,0.14503685
274,B,BITF,BCHUSD,723.99,1533306003231,0.2876138
275,B,GDAX,BCHUSD,725.18,1533306013164,0.3319
276,B,GDAX,BCHUSD,725.18,1533306014349,1.0
277,B,GDAX,BCHUSD,725.18,1533306014349,1.0
278,B,GDAX,BCHUSD,725.18,1533306016682,0.10933936
279,B,GDAX,BCHUSD,725.18,1533306016683,2.0
280,B,GDAX,BCHUSD,725.18,1533306016714,1.92158824
281,B,GDAX,BCHUSD,725.18,1533306016714,0.9990724
282,B,BITF,BCHUSD,723.9,1533306017595,0.02
283,B,GDAX,BCHUSD,725.18,1533306024284,0.0009276
284,B,GDAX,BCHUSD,725.0,1533306024715,0.18317239999999999
285,B,GDAX,BCHUSD,725.0,1533306037835,9.8168276
286,B,GDAX,BCHUSD,725.0,1533306037836,0.6871724
287,B,BITF,BCHUSD,723.9,1533306046193,10.0
288,B,BITF,BCHUSD,723.9,1533306046490,0.125
289,B,BITF,BCHUSD,723.9,1533306046508,0.875
290,B,BITF,BCHUSD,723.9,1533306065312,0.4417
291,B,GDAX,BCHUSD,724.31,1533306070636,0.01380624
292,B,GDAX,BCHUSD,724.31,1533306070636,2.58039353
293,B,BITF,BCHUSD,723.9,1533306077327,0.33203747
294,B,GDAX,BCHUSD,724.31,1533306087979,7.41960647
295,B,GDAX,BCHUSD,723.75,1533306087981,5.7872592
296,B,GDAX,BCHUSD,723.23,1533306089983,3.0
297,B,GDAX,BCHUSD,723.23,1533306089983,0.44038259
298,B,BITF,BCHUSD,723.9,1533306090643,9.267999999999999
299,B,BITF,BCHUSD,723.9,1533306096401,0.3320926
300,B,BITF,BCHUSD,723.9,1533306100326,0.11069754
301,B,BITF,BCHUSD,723.9,1533306101291,5.0
302,B,BITF,BCHUSD,723.9,1533306103372,0.046
303,B,BITF,BCHUSD,723.9,1533306104511,1.2559
304,B,GDAX,BCHUSD,723.23,1533306108373,0.0331
305,B,BITF,BCHUSD,723.9,1533306109858,0.040999999999999995
306,B,BITF,BCHUSD,723.9,1533306113468,10.0
307,B,BITF,BCHUSD,723.9,1533306113638,0.2
308,B,GDAX,BCHUSD,723.6,1533306116019,0.012342
309,B,BITF,BCHUSD,723.9,1533306116110,0.061
310,B,BITF,BCHUSD,723.9,1533306116728,1.0213
311,B,GDAX,BCHUSD,723.59,1533306116950,0.012372
312,B,BITF,BCHUSD,723.9,1533306123839,0.6073
313,B,BITF,BCHUSD,723.9,1533306127440,0.11068222
314,B,BITF,BCHUSD,723.9,1533306131357,0.11068222
315,B,BITF,BCHUSD,723.9,1533306137018,0.11068529
316,B,GDAX,BCHUSD,723.23,1533306139276,0.28418892
317,B,BITF,BCHUSD,723.9,1533306160704,10.4455
318,B,BITF,BCHUSD,723.9,1533306161936,0.2578
319,B,BITF,BCHUSD,723.9,1533306161939,0.5155
320,B,BITF,BCHUSD,723.9,1533306162950,0.09264
321,B,BITF,BCHUSD,723.9,1533306164702,11.3144
322,B,BITF,BCHUSD,723.9,1533306164803,2.12848617
323,B,BITF,BCHUSD,723.9,1533306164883,0.02322383
324,B,BITF,BCHUSD,723.9,1533306164883,6.17e-06
325,B,BITF,BCHUSD,723.53,1533306165399,0.02121662
326,B,BITF,BCHUSD,723.52,1533306165476,0.03378338
327,B,GDAX,BCHUSD,723.23,1533306177437,0.01382686
328,B,BITS,BCHUSD,723.0,1533306187214,0.60634786
329,B,BITS,BCHUSD,723.0,1533306187686,1.4040000000000001
330,B,GDAX,BCHUSD,723.22,1533306191057,0.25
331,B,GDAX,BCHUSD,723.22,1533306191057,0.05
332,B,GDAX,BCHUSD,723.22,1533306191057,0.03323167
333,B,GDAX,BCHUSD,722.88,1533306191057,0.65456548
334,B,BITS,BCHUSD,723.0,1533306219944,1.489
335,B,BITF,BCHUSD,722.28,1533306244372,0.39999999
336,B,BITF,BCHUSD,722.12,1533306289557,0.0227654
337,B,BITF,BCHUSD,722.11,1533306289557,0.0002346
338,B,BITS,BCHUSD,723.01,1533306296627,2.0
339,B,BITF,BCHUSD,722.2,1533306303980,0.17511674
340,B,BITF,BCHUSD,722.2,1533306304408,0.19848522
341,B,BITF,BCHUSD,722.2,1533306304440,0.10125784
342,B,BITF,BCHUSD,722.2,1533306305054,4.0
343,B,BITF,BCHUSD,722.16,1533306309619,1.28116492
344,B,GDAX,BCHUSD,722.88,1533306324615,0.3324
345,B,BITF,BCHUSD,722.11,1533306339583,0.0997654
346,B,BITF,BCHUSD,722.11,1533306339629,0.00301402
347,B,GDAX,BCHUSD,722.88,1533306348616,0.01303452
348,B,GDAX,BCHUSD,722.88,1533306348616,0.01383336
349,B,GDAX,BCHUSD,722.88,1533306348616,0.67879634
350,B,GDAX,BCHUSD,722.88,1533306374876,0.32120366
351,B,GDAX,BCHUSD,722.88,1533306374876,0.53999634
352,B,GDAX,BCHUSD,722.88,1533306379607,0.2780614
353,B,BITF,BCHUSD,722.11,1533306382824,0.053
354,B,GDAX,BCHUSD,722.88,1533306405085,0.06950145
355,B,BITF,BCHUSD,722.99,1533306460515,0.2
356,B,BITS,BCHUSD,723.02,1533306463096,0.74246237
357,B,GDAX,BCHUSD,723.29,1533306484000,0.10426869999999999
358,B,BITF,BCHUSD,723.49,1533306489680,0.02273775
359,B,BITF,BCHUSD,723.48,1533306489695,0.01726225
360,B,GDAX,BCHUSD,723.29,1533306534124,0.1265
361,B,BITF,BCHUSD,723.72,1533306550581,0.052000000000000005
362,B,GDAX,BCHUSD,724.14,1533306559374,0.0454
363,B,BITF,BCHUSD,724.0,1533306564719,0.46846400000000005
364,B,BITF,BCHUSD,723.94,1533306564719,0.1
365,B,BITF,BCHUSD,723.78,1533306565529,1.2501
366,B,BITF,BCHUSD,723.78,1533306565708,8e-05
367,B,BITF,BCHUSD,723.78,1533306565708,0.73252
368,B,GDAX,BCHUSD,724.14,1533306580674,0.05
369,B,GDAX,BCHUSD,724.14,1533306580674,0.06172497
370,B,GDAX,BCHUSD,724.14,1533306582112,0.7744
371,B,GDAX,BCHUSD,724.14,1533306584231,0.01594683
372,B,BITF,BCHUSD,723.85,1533306604402,0.16248114
373,B,BITF,BCHUSD,723.85,1533306604740,0.28491848
374,B,BITF,BCHUSD,723.84,1533306604740,0.00550709
375,B,BITF,BCHUSD,723.83,1533306605298,0.14747213
376,B,BITS,BCHUSD,724.02,1533306617427,0.01648254
377,B,GDAX,BCHUSD,724.15,1533306639292,0.0454
378,B,BITF,BCHUSD,724.51,1533306646628,0.083
379,B,BITF,BCHUSD,724.51,1533306646642,0.024
380,B,GDAX,BCHUSD,724.9,1533306663800,0.05
381,B,BITF,BCHUSD,725.02,1533306679396,0.11050182
382,B,BITS,BCHUSD,724.22,1533306679908,0.025
383,B,BITF,BCHUSD,725.02,1533306680139,1.21
384,B,BITF,BCHUSD,725.0,1533306689134,0.11463
385,B,BITS,BCHUSD,724.56,1533306698818,0.01291452
386,B,GDAX,BCHUSD,725.2,1533306701462,1.348
387,B,GDAX,BCHUSD,725.21,1533306718938,0.0137893
388,B,GDAX,BCHUSD,725.2,1533306718938,0.2564107
389,B,BITF,BCHUSD,725.01,1533306728324,0.02761037
390,B,BITF,BCHUSD,725.0,1533306728324,7.50018963
391,B,GDAX,BCHUSD,725.2,1533306730149,0.0677
392,B,BITF,BCHUSD,725.01,1533306734189,0.027000000000000003
393,B,BITF,BCHUSD,725.01,1533306738714,0.00061037
394,B,BITF,BCHUSD,725.0,1533306738714,0.60568963
395,B,BITF,BCHUSD,725.0,1533306739818,1.0198
396,B,BITF,BCHUSD,725.0,1533306744988,0.7
397,B,BITF,BCHUSD,725.0,1533306748617,0.0276
398,B,BITS,BCHUSD,724.6,1533306751178,0.01475974
399,B,BITF,BCHUSD,725.0,1533306767374,0.125
400,B,BITF,BCHUSD,725.0,1533306767374,0.25
401,B,BITF,BCHUSD,725.0,1533306767375,0.125
402,B,BITF,BCHUSD,725.0,1533306767375,0.125
403,B,BITF,BCHUSD,725.0,1533306767777,0.125
404,B,BITF,BCHUSD,725.0,1533306767777,0.125
405,B,BITF,BCHUSD,725.0,1533306767806,0.125
406,B,GDAX,BCHUSD,725.2,1533306767828,0.02
407,B,GDAX,BCHUSD,725.2,1533306768112,0.02
408,B,BITF,BCHUSD,725.0,1533306775398,9.972999999999999
409,B,BITF,BCHUSD,725.0,1533306775663,3.8455
410,B,BITF,BCHUSD,725.0,1533306783802,0.1929
411,B,BITF,BCHUSD,725.0,1533306784264,5.0
412,B,BITS,BCHUSD,724.67,1533306796590,0.01363671
413,B,BITF,BCHUSD,725.0,1533306812781,0.048
414,B,BITF,BCHUSD,725.0,1533306828914,0.020130000000000002
415,B,BITF,BCHUSD,725.0,1533306842225,50.0
416,B,BITS,BCHUSD,724.67,1533306854643,0.01480967
417,B,GDAX,BCHUSD,725.2,1533306871330,0.0451818
418,B,GDAX,BCHUSD,725.2,1533306871335,0.01378588
419,B,GDAX,BCHUSD,725.2,1533306871335,0.37153232
420,B,BITF,BCHUSD,725.0,1533306874866,0.031
421,B,BITF,BCHUSD,725.0,1533306877429,0.6047
422,B,BITF,BCHUSD,725.0,1533306880240,0.02
423,B,BITF,BCHUSD,725.0,1533306887730,0.2575
424,B,BITF,BCHUSD,725.06,1533306904014,0.32473202
425,B,BITF,BCHUSD,725.06,1533306904461,0.08905822
426,B,BITF,BCHUSD,725.06,1533306904495,0.07403386
427,B,BITF,BCHUSD,725.06,1533306904866,0.20489776
428,B,BITF,BCHUSD,725.16,1533306970833,0.084
429,B,GDAX,BCHUSD,725.2,1533307084134,0.19346768
430,B,GDAX,BCHUSD,725.2,1533307084134,0.18329755
431,B,GDAX,BCHUSD,725.2,1533307107571,1.01698509
432,B,BITF,BCHUSD,725.65,1533307126517,0.125
433,B,BITF,BCHUSD,725.65,1533307126603,0.75
434,B,GDAX,BCHUSD,725.2,1533307126720,0.02
435,B,BITF,BCHUSD,725.65,1533307126731,0.125
436,B,GDAX,BCHUSD,725.2,1533307126747,0.02
437,B,BITF,BCHUSD,725.65,1533307131033,0.08573183
438,B,BITF,BCHUSD,725.65,1533307132054,10.0
439,B,BITF,BCHUSD,725.65,1533307136600,1.37761825
440,B,BITF,BCHUSD,725.65,1533307137748,1.51994382
441,B,BITF,BCHUSD,725.65,1533307139271,0.78639442
442,B,BITF,BCHUSD,725.65,1533307140402,0.64013493
443,B,BITF,BCHUSD,725.65,1533307143689,0.27566778
444,B,GDAX,BCHUSD,725.2,1533307145818,2.4796
445,B,BITF,BCHUSD,725.65,1533307149379,2.0
446,B,BITF,BCHUSD,725.65,1533307157417,0.08574644
447,B,BITF,BCHUSD,725.65,1533307158648,0.48417
448,B,BITF,BCHUSD,725.65,1533307160583,0.08574447
449,B,BITF,BCHUSD,725.65,1533307168943,0.17503868
450,B,BITF,BCHUSD,725.65,1533307184688,9.98
451,B,BITF,BCHUSD,725.65,1533307189918,5.0
452,B,BITF,BCHUSD,725.65,1533307208671,2.0
453,B,BITF,BCHUSD,725.65,1533307209079,0.21632858
454,B,BITF,BCHUSD,725.65,1533307209432,0.36112513
