,AB,EX_CODE,PAIR,PRICE,TIMESTAMP,TRADE_SIZE
0,A,GDAX,BCHUSD,714.45,1533304270194,0.2652
1,A,GDAX,BCHUSD,714.45,1533304270216,5.23647264
2,A,GDAX,BCHUSD,714.46,1533304270220,0.02589047
3,A,GDAX,BCHUSD,714.46,1533304270223,0.01329424
4,A,GDAX,BCHUSD,714.46,1533304270250,0.01329653
5,A,GDAX,BCHUSD,714.47,1533304270250,0.00045584
6,A,GDAX,BCHUSD,714.47,1533304270250,0.02403408
7,A,GDAX,BCHUSD,714.48,1533304270250,0.02449136
8,A,GDAX,BCHUSD,714.49,1533304270250,0.01469487
9,A,GDAX,BCHUSD,714.5,1533304270250,0.01189262
10,A,GDAX,BCHUSD,714.51,1533304270251,0.01329397
11,A,GDAX,BCHUSD,714.52,1533304270251,0.04548325
12,A,GDAX,BCHUSD,714.53,1533304270251,0.01189186
13,A,GDAX,BCHUSD,714.54,1533304270258,0.01888913
14,A,GDAX,BCHUSD,714.55,1533304270259,0.01189342
15,A,GDAX,BCHUSD,714.56,1533304270336,0.01189323
16,A,GDAX,BCHUSD,714.57,1533304270337,0.01189425
17,A,GDAX,BCHUSD,714.58,1533304270337,0.01329341
18,A,GDAX,BCHUSD,714.59,1533304270337,0.01189194
19,A,GDAX,BCHUSD,714.6,1533304270337,0.82550806
20,A,BITF,BCHUSD,717.01,1533304270407,2.0
21,A,BITF,BCHUSD,717.01,1533304270407,0.3526
22,A,BITF,BCHUSD,717.01,1533304270407,7.276
23,A,BITF,BCHUSD,717.01,1533304270990,0.28245994
24,A,BITF,BCHUSD,717.14,1533304279325,2.3028
25,A,BITF,BCHUSD,717.14,1533304283620,0.32487477
26,A,BITF,BCHUSD,717.14,1533304289881,0.375
27,A,BITF,BCHUSD,717.14,1533304289881,0.125
28,A,BITF,BCHUSD,717.14,1533304289881,0.375
29,A,BITF,BCHUSD,717.14,1533304289881,0.125
30,A,BITF,BCHUSD,717.14,1533304290711,7.5
31,A,BITF,BCHUSD,717.14,1533304290711,1.22507848
32,A,BITF,BCHUSD,717.14,1533304290711,0.19992152
33,A,BITF,BCHUSD,717.26,1533304291442,1.075
34,A,GDAX,BCHUSD,714.6,1533304307074,0.00016194
35,A,GDAX,BCHUSD,715.24,1533304307074,0.14
36,A,GDAX,BCHUSD,715.32,1533304307074,0.05
37,A,GDAX,BCHUSD,715.62,1533304307074,11.28859116
38,A,GDAX,BCHUSD,715.8,1533304317211,0.02165015
39,A,GDAX,BCHUSD,715.8,1533304317211,0.42608985
40,A,GDAX,BCHUSD,715.81,1533304322185,0.01466656
41,A,GDAX,BCHUSD,715.81,1533304322185,0.0272378
42,A,GDAX,BCHUSD,715.82,1533304322186,0.02444476
43,A,GDAX,BCHUSD,715.83,1533304322188,1.93365088
44,A,BITF,BCHUSD,717.3,1533304322948,0.023
45,A,GDAX,BCHUSD,715.83,1533304351093,0.0684
46,A,GDAX,BCHUSD,715.83,1533304361625,0.13846912
47,A,GDAX,BCHUSD,715.83,1533304361625,0.07488065
48,A,GDAX,BCHUSD,715.86,1533304361626,0.33981009999999995
49,A,GDAX,BCHUSD,715.86,1533304361627,0.33981009999999995
50,A,GDAX,BCHUSD,716.02,1533304361627,0.02443661
51,A,GDAX,BCHUSD,716.14,1533304361628,0.02443276
52,A,GDAX,BCHUSD,716.38,1533304361629,0.01186137
53,A,GDAX,BCHUSD,716.39,1533304361629,0.01884129
54,A,GDAX,BCHUSD,716.4,1533304361630,0.18535415
55,A,GDAX,BCHUSD,716.4,1533304361632,0.01510385
56,A,BITF,BCHUSD,717.3,1533304365841,1.86885454
57,A,BITF,BCHUSD,717.3,1533304372973,0.10174546
58,A,BITF,BCHUSD,717.43,1533304372973,0.25
59,A,BITF,BCHUSD,717.43,1533304372973,0.64825454
60,A,GDAX,BCHUSD,716.4,1533304373993,0.00094601
61,A,GDAX,BCHUSD,716.54,1533304373997,0.02442212
62,A,GDAX,BCHUSD,716.55,1533304373997,0.01325782
63,A,GDAX,BCHUSD,716.56,1533304373997,0.01277405
64,A,GDAX,BCHUSD,716.56,1533304381523,0.0144
65,A,BITF,BCHUSD,717.43,1533304381955,1.0
66,A,BITF,BCHUSD,717.43,1533304382668,0.10637808
67,A,BITF,BCHUSD,717.43,1533304392323,5.0
68,A,GDAX,BCHUSD,716.56,1533304431635,3.636e-05
69,A,GDAX,BCHUSD,716.66,1533304431636,0.02022939
70,A,GDAX,BCHUSD,716.67,1533304431639,0.01185837
71,A,GDAX,BCHUSD,716.68,1533304431642,0.02162457
72,A,GDAX,BCHUSD,716.69,1533304431642,0.01325252
73,A,GDAX,BCHUSD,716.7,1533304431642,0.01325315
74,A,GDAX,BCHUSD,716.71,1533304431642,0.01185663
75,A,GDAX,BCHUSD,716.72,1533304431649,0.01185914
76,A,GDAX,BCHUSD,716.73,1533304431649,0.02720556
77,A,GDAX,BCHUSD,716.74,1533304431649,0.01185568
78,A,GDAX,BCHUSD,716.75,1533304431649,0.02162246
79,A,GDAX,BCHUSD,716.76,1533304431649,0.01185633
80,A,GDAX,BCHUSD,716.77,1533304431650,0.02441142
81,A,GDAX,BCHUSD,716.78,1533304431654,0.04673571
82,A,GDAX,BCHUSD,716.79,1533304431654,0.01185721
83,A,GDAX,BCHUSD,716.8,1533304431654,0.01604249
84,A,GDAX,BCHUSD,716.81,1533304431655,0.01185658
85,A,GDAX,BCHUSD,716.82,1533304431655,0.01185473
86,A,GDAX,BCHUSD,716.83,1533304431655,0.0146445
87,A,GDAX,BCHUSD,716.84,1533304431655,0.02441024
88,A,GDAX,BCHUSD,716.85,1533304431655,0.01464406
89,A,GDAX,BCHUSD,716.86,1533304431655,0.0132501
90,A,GDAX,BCHUSD,716.87,1533304431655,0.01603847
91,A,GDAX,BCHUSD,716.88,1533304431655,0.32238235
92,A,GDAX,BCHUSD,716.88,1533304441153,1.02617148
93,A,GDAX,BCHUSD,716.88,1533304443834,0.1647
94,A,BITF,BCHUSD,717.43,1533304450136,0.125
95,A,BITF,BCHUSD,717.43,1533304450182,0.125
96,A,BITF,BCHUSD,717.43,1533304450212,0.125
97,A,BITF,BCHUSD,717.43,1533304450223,0.125
98,A,BITF,BCHUSD,717.43,1533304450265,0.5
99,A,GDAX,BCHUSD,716.88,1533304451642,0.68380894
100,A,BITF,BCHUSD,717.43,1533304456316,0.2
101,A,BITF,BCHUSD,717.43,1533304457625,0.2
102,A,BITF,BCHUSD,717.43,1533304468081,0.5
103,A,GDAX,BCHUSD,716.88,1533304479467,0.0271
104,A,GDAX,BCHUSD,716.88,1533304479475,1.55373833
105,A,GDAX,BCHUSD,716.88,1533304479476,0.07488065
106,A,GDAX,BCHUSD,716.88,1533304479477,0.01604123
107,A,GDAX,BCHUSD,717.09,1533304479534,0.02719139
108,A,GDAX,BCHUSD,717.1,1533304479534,0.02440111
109,A,GDAX,BCHUSD,717.11,1533304479534,0.01464059
110,A,GDAX,BCHUSD,717.12,1533304479534,0.01742703
111,A,GDAX,BCHUSD,717.13,1533304479534,0.01185209
112,A,GDAX,BCHUSD,717.14,1533304479535,0.01882171
113,A,GDAX,BCHUSD,717.15,1533304479540,0.02718921
114,A,GDAX,BCHUSD,717.16,1533304479540,0.05228592
115,A,GDAX,BCHUSD,717.17,1533304479541,0.01139095
116,A,GDAX,BCHUSD,717.17,1533304479578,0.00045769
117,A,GDAX,BCHUSD,717.18,1533304479582,0.02440074
118,A,GDAX,BCHUSD,717.19,1533304479582,0.02021616
119,A,GDAX,BCHUSD,717.2,1533304479582,0.02718792
120,A,GDAX,BCHUSD,717.21,1533304479583,0.02579224
121,A,GDAX,BCHUSD,717.22,1533304479584,0.01534525
122,A,GDAX,BCHUSD,717.22,1533304479584,0.0006862
123,A,GDAX,BCHUSD,717.23,1533304479587,0.0153138
124,A,GDAX,BCHUSD,717.23,1533304479593,0.03696834
125,A,GDAX,BCHUSD,717.24,1533304479594,0.01324275
126,A,GDAX,BCHUSD,717.25,1533304479596,0.01882184
127,A,GDAX,BCHUSD,717.26,1533304479603,0.0132
128,A,GDAX,BCHUSD,717.26,1533304479826,4.481e-05
129,A,GDAX,BCHUSD,717.27,1533304479826,0.01602887
130,A,GDAX,BCHUSD,717.28,1533304479826,0.01442632
131,A,GDAX,BCHUSD,717.28,1533304479851,0.00021223
132,A,GDAX,BCHUSD,717.29,1533304479852,0.0159
133,A,GDAX,BCHUSD,717.3,1533304479855,0.23388777
134,A,GDAX,BCHUSD,717.3,1533304491489,0.01611223
135,A,GDAX,BCHUSD,717.3,1533304491490,0.01881784
136,A,GDAX,BCHUSD,717.32,1533304491490,0.02578818
137,A,GDAX,BCHUSD,717.33,1533304491491,0.01184914
138,A,GDAX,BCHUSD,717.34,1533304491491,0.01184518
139,A,GDAX,BCHUSD,717.35,1533304491492,0.05
140,A,GDAX,BCHUSD,717.54,1533304491493,0.09103896
141,A,GDAX,BCHUSD,717.65,1533304491493,0.139344
142,A,GDAX,BCHUSD,717.77,1533304491496,0.03
143,A,GDAX,BCHUSD,717.98,1533304491496,9.60520447
144,A,BITS,BCHUSD,716.99,1533304494025,0.00906422
145,A,BITS,BCHUSD,716.99,1533304494100,0.03277244
146,A,BITS,BCHUSD,716.99,1533304494176,0.0146439
147,A,BITS,BCHUSD,716.99,1533304494254,0.0230102
148,A,BITS,BCHUSD,716.99,1533304494326,0.01464392
149,A,BITS,BCHUSD,716.99,1533304494403,0.009063799999999999
150,A,BITS,BCHUSD,716.99,1533304494476,0.01603587
151,A,BITS,BCHUSD,716.99,1533304494555,0.02440635
152,A,BITS,BCHUSD,716.99,1533304494634,0.02579829
153,A,BITS,BCHUSD,716.99,1533304494710,0.02256101
154,A,BITS,BCHUSD,716.99,1533304495165,0.00045065
155,A,BITF,BCHUSD,717.43,1533304496819,2.91058502
156,A,BITF,BCHUSD,717.43,1533304496838,0.6582720000000001
157,A,BITF,BCHUSD,717.48,1533304496838,2.0
158,A,BITF,BCHUSD,717.5,1533304496838,18.43114298
159,A,GDAX,BCHUSD,717.98,1533304500618,0.04
160,A,BITF,BCHUSD,717.46,1533304504003,0.2
161,A,BITF,BCHUSD,717.5,1533304504003,19.8
162,A,BITF,BCHUSD,717.5,1533304521044,11.76885702
163,A,BITF,BCHUSD,717.91,1533304521044,1.15259379
164,A,BITF,BCHUSD,717.99,1533304521044,1.6824709999999998
165,A,BITF,BCHUSD,718.0,1533304521044,0.02
166,A,BITF,BCHUSD,718.08,1533304521044,0.39687
167,A,BITF,BCHUSD,718.18,1533304521062,4.97920819
168,A,BITF,BCHUSD,718.18,1533304521062,0.254
169,A,BITF,BCHUSD,718.18,1533304521062,0.127
170,A,BITF,BCHUSD,718.18,1533304521062,0.127
171,A,BITF,BCHUSD,718.18,1533304521062,3.01279181
172,A,BITF,BCHUSD,718.2,1533304521085,2.0
173,A,BITF,BCHUSD,718.24,1533304521085,0.1
174,A,BITF,BCHUSD,718.28,1533304521085,0.10224618
175,A,BITF,BCHUSD,718.49,1533304521096,1.01496201
176,A,BITF,BCHUSD,718.49,1533304521096,2.38503799
177,A,BITF,BCHUSD,718.5,1533304521096,3.84496201
178,A,BITF,BCHUSD,718.5,1533304521096,19.3
179,A,BITF,BCHUSD,718.5,1533304521096,5.02403799
180,A,BITF,BCHUSD,718.54,1533304521096,1.0
181,A,BITF,BCHUSD,718.59,1533304521096,10.0
182,A,BITF,BCHUSD,718.61,1533304521119,0.02
183,A,BITF,BCHUSD,718.76,1533304521119,0.67366947
184,A,BITF,BCHUSD,718.8,1533304521119,2.58229254
185,A,BITF,BCHUSD,718.8,1533304521138,1.5
186,A,BITF,BCHUSD,718.8,1533304521138,5.11770746
187,A,BITF,BCHUSD,718.91,1533304521138,2.0
188,A,BITF,BCHUSD,718.92,1533304521138,0.19015661
189,A,BITF,BCHUSD,718.92,1533304521138,0.23625592
190,A,BITF,BCHUSD,718.94,1533304521138,7.5
191,A,BITF,BCHUSD,718.97,1533304521155,0.11039454
192,A,BITF,BCHUSD,719.0,1533304521155,4.74825224
193,A,BITF,BCHUSD,719.18,1533304521156,0.09723323
194,A,BITF,BCHUSD,719.18,1533304521156,0.00746911
195,A,BITF,BCHUSD,719.18,1533304521156,0.13353089
196,A,BITF,BCHUSD,719.18,1533304521156,3.36646911
197,A,BITF,BCHUSD,719.2,1533304521200,0.25960864
198,A,BITF,BCHUSD,719.25,1533304521200,0.03996
199,A,BITF,BCHUSD,719.35,1533304521200,0.51921728
200,A,BITF,BCHUSD,719.35,1533304521200,0.8
201,A,BITF,BCHUSD,719.37,1533304521200,0.01474497
202,A,BITF,BCHUSD,719.37,1533304521201,0.06525503
203,A,BITF,BCHUSD,719.4,1533304521201,7.93474497
204,A,BITF,BCHUSD,719.4,1533304521201,0.1348
205,A,BITF,BCHUSD,718.23,1533304522080,8.5
206,A,BITF,BCHUSD,718.61,1533304522080,0.02
207,A,BITF,BCHUSD,719.19,1533304522093,0.32358747
208,A,BITF,BCHUSD,719.34,1533304522093,11.15641253
209,A,BITF,BCHUSD,719.34,1533304523069,3.85758747
210,A,BITF,BCHUSD,719.4,1533304523069,1.93045503
211,A,BITF,BCHUSD,719.46,1533304523069,0.25943426
212,A,BITF,BCHUSD,719.5,1533304523083,13.95252324
213,A,BITF,BCHUSD,719.09,1533304524166,8.5
214,A,BITF,BCHUSD,719.22,1533304524166,1.0
215,A,BITF,BCHUSD,719.26,1533304524167,1.9
216,A,BITF,BCHUSD,719.33,1533304524167,8.6
217,A,GDAX,BCHUSD,717.98,1533304524996,11.29301786
218,A,GDAX,BCHUSD,717.98,1533304524999,0.01183576
219,A,GDAX,BCHUSD,717.98,1533304525000,0.01183611
220,A,GDAX,BCHUSD,717.98,1533304525000,0.01740716
221,A,GDAX,BCHUSD,717.98,1533304525000,0.50864964
222,A,GDAX,BCHUSD,717.98,1533304525001,0.0118387
223,A,GDAX,BCHUSD,717.98,1533304525001,0.01183483
224,A,GDAX,BCHUSD,717.98,1533304525002,0.01183605
225,A,GDAX,BCHUSD,717.98,1533304525005,0.0299435
226,A,GDAX,BCHUSD,717.98,1533304525005,0.02019202
227,A,GDAX,BCHUSD,717.98,1533304525005,0.03133452
228,A,GDAX,BCHUSD,717.98,1533304525005,0.01462247
229,A,GDAX,BCHUSD,717.98,1533304525006,0.02576371
230,A,GDAX,BCHUSD,717.98,1533304525006,0.014620699999999999
231,A,GDAX,BCHUSD,717.98,1533304525009,0.01183734
232,A,GDAX,BCHUSD,717.98,1533304525009,0.02715793
233,A,GDAX,BCHUSD,717.98,1533304525009,0.01601492
234,A,GDAX,BCHUSD,717.98,1533304525010,0.01183696
235,A,GDAX,BCHUSD,717.98,1533304525011,0.011835700000000001
236,A,GDAX,BCHUSD,717.98,1533304525011,0.02437209
237,A,GDAX,BCHUSD,717.99,1533304525012,0.01183787
238,A,GDAX,BCHUSD,718.0,1533304525014,0.5
239,A,GDAX,BCHUSD,718.17,1533304525023,0.02
240,A,GDAX,BCHUSD,718.37,1533304525023,0.04
241,A,GDAX,BCHUSD,718.71,1533304525023,0.05
242,A,GDAX,BCHUSD,719.0,1533304525023,0.01
243,A,GDAX,BCHUSD,719.0,1533304525023,1.0
244,A,GDAX,BCHUSD,719.07,1533304525023,0.19708599999999998
245,A,GDAX,BCHUSD,719.21,1533304525023,1.9
246,A,GDAX,BCHUSD,719.22,1533304525023,0.9
247,A,GDAX,BCHUSD,719.23,1533304525023,1.98970138
248,A,BITF,BCHUSD,718.81,1533304525181,0.6
249,A,BITF,BCHUSD,719.26,1533304525181,0.33852
250,A,BITF,BCHUSD,719.33,1533304525181,0.48207409
251,A,BITS,BCHUSD,717.99,1533304525569,0.01322886
252,A,BITS,BCHUSD,717.99,1533304525645,0.00905057
253,A,GDAX,BCHUSD,719.19,1533304525880,1.5
254,A,GDAX,BCHUSD,719.21,1533304525880,0.26517497
255,A,GDAX,BCHUSD,719.29,1533304537453,0.01246392
256,A,GDAX,BCHUSD,719.29,1533304565936,0.01459586
257,A,GDAX,BCHUSD,719.29,1533304565939,0.01400855
258,A,GDAX,BCHUSD,719.29,1533304565939,0.05
259,A,GDAX,BCHUSD,719.29,1533304565940,0.01
260,A,GDAX,BCHUSD,719.29,1533304565948,0.01399717
261,A,GDAX,BCHUSD,719.29,1533304565948,0.01399698
262,A,GDAX,BCHUSD,719.29,1533304565948,0.01399698
263,A,GDAX,BCHUSD,719.29,1533304565948,0.00580446
264,A,GDAX,BCHUSD,719.29,1533304572829,0.00816924
265,A,GDAX,BCHUSD,719.29,1533304572829,0.99183076
266,A,BITS,BCHUSD,717.99,1533304575832,0.00905081
267,A,BITS,BCHUSD,717.99,1533304575916,0.01879903
268,A,BITS,BCHUSD,717.99,1533304575995,0.01880093
269,A,BITS,BCHUSD,717.99,1533304576072,0.02158449
270,A,BITS,BCHUSD,717.99,1533304576148,0.00905296
271,A,BITS,BCHUSD,717.99,1533304576231,0.00904996
272,A,BITS,BCHUSD,717.99,1533304576308,0.02576393
273,A,BITS,BCHUSD,717.99,1533304576387,0.0132311
274,A,BITS,BCHUSD,717.99,1533304576473,0.01462111
275,A,GDAX,BCHUSD,719.29,1533304615780,0.0163
276,A,GDAX,BCHUSD,719.29,1533304615915,0.08736075
277,A,GDAX,BCHUSD,719.29,1533304615917,0.01181361
278,A,GDAX,BCHUSD,719.29,1533304615917,0.01320627
279,A,GDAX,BCHUSD,719.29,1533304615917,0.02710733
280,A,GDAX,BCHUSD,719.29,1533304615919,0.05352149
281,A,GDAX,BCHUSD,719.29,1533304615919,0.10483289999999999
282,A,GDAX,BCHUSD,719.29,1533304615920,0.05
283,A,GDAX,BCHUSD,719.3,1533304615920,0.01181358
284,A,GDAX,BCHUSD,719.31,1533304615922,0.01876516
285,A,GDAX,BCHUSD,719.32,1533304615922,0.01181423
286,A,GDAX,BCHUSD,719.33,1533304615922,0.02571569
287,A,GDAX,BCHUSD,719.34,1533304615923,0.01181324
288,A,GDAX,BCHUSD,719.35,1533304615925,0.01876444
289,A,GDAX,BCHUSD,719.36,1533304615925,0.01181286
290,A,GDAX,BCHUSD,719.37,1533304615928,0.02015539
291,A,GDAX,BCHUSD,719.38,1533304615928,0.02849335
292,A,GDAX,BCHUSD,719.39,1533304615928,0.02154595
293,A,GDAX,BCHUSD,719.4,1533304615928,0.01737531
294,A,GDAX,BCHUSD,719.41,1533304615929,0.01598205
295,A,GDAX,BCHUSD,719.42,1533304615931,0.01181332
296,A,GDAX,BCHUSD,719.43,1533304615931,0.01737473
297,A,GDAX,BCHUSD,719.44,1533304615931,0.01459366
298,A,GDAX,BCHUSD,719.45,1533304615931,0.04656079
299,A,GDAX,BCHUSD,719.46,1533304615933,0.01876341
300,A,GDAX,BCHUSD,719.47,1533304615933,0.02154176
301,A,GDAX,BCHUSD,719.48,1533304615938,0.01876226
302,A,GDAX,BCHUSD,719.49,1533304615938,0.01181361
303,A,GDAX,BCHUSD,719.5,1533304615940,0.02432063
304,A,GDAX,BCHUSD,719.5,1533304615941,0.25256223
305,A,BITF,BCHUSD,718.88,1533304636954,0.38
306,A,GDAX,BCHUSD,719.5,1533304640755,0.02571126
307,A,GDAX,BCHUSD,719.5,1533304640755,0.05
308,A,GDAX,BCHUSD,719.5,1533304640755,0.02293181
309,A,GDAX,BCHUSD,719.5,1533304640755,0.02014915
310,A,GDAX,BCHUSD,719.5,1533304640755,0.01320151
311,A,GDAX,BCHUSD,719.5,1533304640756,0.02570986
312,A,GDAX,BCHUSD,719.5,1533304640757,0.01181054
313,A,GDAX,BCHUSD,719.5,1533304640757,0.01181266
314,A,GDAX,BCHUSD,719.5,1533304640767,0.01181188
315,A,GDAX,BCHUSD,719.51,1533304640770,3.82724765
316,A,GDAX,BCHUSD,719.51,1533304674349,0.68130944
317,A,GDAX,BCHUSD,719.51,1533304686103,0.25
318,A,GDAX,BCHUSD,719.51,1533304692863,0.02
319,A,GDAX,BCHUSD,719.51,1533304692872,0.02
320,A,BITF,BCHUSD,718.88,1533304693089,0.05476008
321,A,BITF,BCHUSD,718.88,1533304693089,0.08859251
322,A,BITF,BCHUSD,718.88,1533304693093,1.25664741
323,A,BITF,BCHUSD,719.25,1533304694029,0.434
324,A,GDAX,BCHUSD,719.51,1533304699315,0.20144291
325,A,GDAX,BCHUSD,719.51,1533304699317,0.01181163
326,A,GDAX,BCHUSD,719.51,1533304699318,0.01396941
327,A,GDAX,BCHUSD,719.51,1533304699323,0.02277605
328,A,GDAX,BCHUSD,719.51,1533304700418,0.06021667
329,A,GDAX,BCHUSD,719.51,1533304700420,0.05
330,A,GDAX,BCHUSD,719.51,1533304700456,0.59998333
331,A,GDAX,BCHUSD,719.51,1533304700565,1.667e-05
332,A,GDAX,BCHUSD,719.53,1533304700565,0.02709833
333,A,GDAX,BCHUSD,719.54,1533304700565,0.01180932
334,A,GDAX,BCHUSD,719.55,1533304700565,0.01875829
335,A,GDAX,BCHUSD,719.56,1533304700565,0.01291739
336,A,GDAX,BCHUSD,719.56,1533304700565,0.00028199999999999997
337,A,GDAX,BCHUSD,719.57,1533304700565,0.01875719
338,A,GDAX,BCHUSD,719.58,1533304700565,0.00996081
339,A,GDAX,BCHUSD,719.58,1533304700569,0.01157585
340,A,GDAX,BCHUSD,719.59,1533304700569,0.01736796
341,A,GDAX,BCHUSD,719.6,1533304700582,0.0159803
342,A,GDAX,BCHUSD,719.61,1533304700582,0.008319700000000001
343,A,GDAX,BCHUSD,719.61,1533304700792,0.0048802
344,A,GDAX,BCHUSD,719.62,1533304700793,0.019419799999999997
345,A,GDAX,BCHUSD,719.62,1533304700804,0.00489753
346,A,GDAX,BCHUSD,719.63,1533304700804,0.02210247
347,A,GDAX,BCHUSD,719.63,1533304700822,0.03139468
348,A,GDAX,BCHUSD,719.64,1533304700908,0.0201
349,A,BITF,BCHUSD,719.25,1533304705010,3.1807
350,A,BITF,BCHUSD,719.25,1533304706231,21.60764
351,A,GDAX,BCHUSD,719.64,1533304706457,0.00699368
352,A,GDAX,BCHUSD,719.65,1533304706458,0.02431533
353,A,GDAX,BCHUSD,719.7,1533304706459,0.0201453
354,A,GDAX,BCHUSD,719.71,1533304706461,0.02431425
355,A,GDAX,BCHUSD,719.78,1533304706462,0.01458567
356,A,GDAX,BCHUSD,719.79,1533304706463,0.01458615
357,A,GDAX,BCHUSD,719.8,1533304706463,0.0215308
358,A,GDAX,BCHUSD,719.81,1533304706466,0.2
359,A,GDAX,BCHUSD,720.0,1533304706467,0.5
360,A,GDAX,BCHUSD,720.0,1533304706469,0.17352882
361,A,GDAX,BCHUSD,720.0,1533304706470,0.32647118
362,A,GDAX,BCHUSD,720.0,1533304706471,0.54105125
363,A,BITS,BCHUSD,718.99,1533304706605,0.0090368
364,A,BITF,BCHUSD,719.25,1533304708063,9.92e-06
365,A,BITF,BCHUSD,719.47,1533304708689,1.437091
366,A,BITF,BCHUSD,719.51,1533304708689,0.622909
367,A,GDAX,BCHUSD,720.0,1533304710750,0.85731791
368,A,GDAX,BCHUSD,720.0,1533304710750,1.5
369,A,GDAX,BCHUSD,720.0,1533304710750,0.01
370,A,GDAX,BCHUSD,720.0,1533304710750,0.01178209
371,A,BITF,BCHUSD,719.51,1533304710920,4.377
372,A,BITF,BCHUSD,719.51,1533304710979,9.1e-05
373,A,BITF,BCHUSD,719.56,1533304710979,0.410709
374,A,BITF,BCHUSD,719.56,1533304711507,0.000143
375,A,BITF,BCHUSD,719.66,1533304711534,0.11835699999999999
376,A,BITF,BCHUSD,719.66,1533304711594,0.0001859
377,A,BITF,BCHUSD,719.8,1533304711594,0.4953141
378,A,BITF,BCHUSD,719.8,1533304712756,0.00020590000000000002
379,A,BITF,BCHUSD,719.88,1533304713312,0.2
380,A,BITF,BCHUSD,719.88,1533304714724,0.1935
381,A,BITF,BCHUSD,719.88,1533304718476,1.4
382,A,BITS,BCHUSD,719.84,1533304718875,0.02
383,A,BITF,BCHUSD,719.88,1533304720940,0.0565
384,A,BITF,BCHUSD,719.99,1533304720960,1.3435
385,A,GDAX,BCHUSD,720.0,1533304721024,1.943e-05
386,A,GDAX,BCHUSD,720.0,1533304721030,0.99561398
387,A,BITF,BCHUSD,719.99,1533304727982,0.05
388,A,BITF,BCHUSD,719.99,1533304729664,2.07362382
389,A,GDAX,BCHUSD,720.39,1533304732743,0.04197348
390,A,GDAX,BCHUSD,720.39,1533304732752,0.95362652
391,A,GDAX,BCHUSD,720.39,1533304733176,1.04637348
392,A,GDAX,BCHUSD,720.39,1533304733177,0.31547482
393,A,BITF,BCHUSD,719.86,1533304739414,1.22512501
394,A,BITF,BCHUSD,719.86,1533304739414,2.4536
395,A,BITF,BCHUSD,719.97,1533304739414,2.7
396,A,BITF,BCHUSD,719.98,1533304739441,4.42127499
397,A,GDAX,BCHUSD,720.39,1533304745451,0.01179638
398,A,GDAX,BCHUSD,720.39,1533304745452,0.04750362
399,A,BITF,BCHUSD,719.61,1533304753805,0.2
400,A,GDAX,BCHUSD,720.39,1533304753841,0.035489099999999996
401,A,GDAX,BCHUSD,720.39,1533304753841,1.5
402,A,GDAX,BCHUSD,720.39,1533304753841,0.02290392
403,A,GDAX,BCHUSD,720.39,1533304753841,1.0082
404,A,GDAX,BCHUSD,720.43,1533304753841,0.04372004
405,A,GDAX,BCHUSD,720.44,1533304753841,0.0201239
406,A,GDAX,BCHUSD,720.45,1533304753841,0.01179704
407,A,GDAX,BCHUSD,720.46,1533304753841,0.05
408,A,GDAX,BCHUSD,720.6,1533304753841,0.01179551
409,A,GDAX,BCHUSD,720.73,1533304753841,0.02289036
410,A,GDAX,BCHUSD,720.74,1533304753841,0.02288922
411,A,GDAX,BCHUSD,720.82,1533304753841,0.33910500000000005
412,A,GDAX,BCHUSD,720.83,1533304753842,0.9
413,A,GDAX,BCHUSD,720.84,1533304753856,2.98301409
414,A,GDAX,BCHUSD,720.39,1533304760615,0.01179855
415,A,GDAX,BCHUSD,720.39,1533304760615,1.5
416,A,GDAX,BCHUSD,720.39,1533304760615,1.18683385
417,A,BITF,BCHUSD,719.23,1533304779549,0.05476008
418,A,BITF,BCHUSD,719.56,1533304779549,0.34523992
419,A,BITF,BCHUSD,719.55,1533304780602,0.05476008
420,A,BITF,BCHUSD,719.56,1533304780602,0.07023992
421,A,BITF,BCHUSD,719.56,1533304780602,0.125
422,A,BITF,BCHUSD,719.56,1533304780635,0.0534
423,A,BITF,BCHUSD,719.56,1533304780635,0.125
424,A,BITF,BCHUSD,719.56,1533304780702,0.05471016
425,A,GDAX,BCHUSD,720.39,1533304783862,0.02012519
426,A,GDAX,BCHUSD,720.44,1533304783862,0.02706299
427,A,GDAX,BCHUSD,720.45,1533304783862,0.02290045
428,A,GDAX,BCHUSD,720.59,1533304783862,0.02151007
429,A,GDAX,BCHUSD,720.6,1533304783862,0.01873262
430,A,GDAX,BCHUSD,720.6,1533304783862,0.142274
431,A,GDAX,BCHUSD,720.61,1533304783862,0.013046799999999999
432,A,BITF,BCHUSD,719.99,1533304802909,7.53287618
433,A,BITF,BCHUSD,719.99,1533304802909,0.42964300000000005
434,A,BITF,BCHUSD,720.0,1533304802909,2.0
435,A,BITF,BCHUSD,720.0,1533304802909,0.11
436,A,BITF,BCHUSD,720.0,1533304802909,0.02
437,A,BITF,BCHUSD,720.33,1533304802909,0.6573899999999999
438,A,BITF,BCHUSD,720.34,1533304802909,0.12669126
439,A,BITF,BCHUSD,720.58,1533304802933,2.23463965
440,A,BITF,BCHUSD,720.58,1533304802933,0.2
441,A,BITF,BCHUSD,720.56,1533304803932,1.12525748
442,A,BITF,BCHUSD,720.58,1533304803951,11.08311035
443,A,BITF,BCHUSD,720.78,1533304803951,1.21511366
444,A,GDAX,BCHUSD,720.61,1533304803982,0.00984648
